reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOFodaxuzpvwqUvTuT54gdoyCjd3t-10IJecc8TmNUztSGuoiPC-GSZHTzdU4uj3FGHMDyp3Q0_nuazF5Q,Davis Cleaning Services,https://play-lh.googleusercontent.com/a-/AOh14Gif9VSp0uhuRKHFsDAvftyTVK_xEAbmZ0pTQtd65w,"It helps, but certainly not the best it could be. Personally I do not see much of a difference of using Facebook app, then selecting to go to my Page & make updates versus having an app, taking up additional space on my phone, other than the fact that it takes you directly to your page. 1)There is not a reoccurring appointment feature, which causes so many issues with scheduling. 2)Alerts are barely received for incoming contact.3) Error with uploading & updating content & posts.",3,0,,2019-08-09 17:47:51,,,most_relevant,com.facebook.pages.app
gp:AOqpTOENFA2eBgv3R9RD6XqizCwy1lrIzBcb5Uakcg_cSaMF6825WcfiaU_QNb6i-6vprDLkWqZj9s0LQ_XKbw,Alan Baban,https://play-lh.googleusercontent.com/a-/AOh14GgTyaUteSbz-FVsi5u2mNL8P30ZM6IYN8xUcNEzXg,"The overall app is good but it has some issues. First, when I post a story and cuatomera reply to the stories the picture That post in the store will not appear in the messages. Also, when I try to delete a comment the app starts loading without deleting anything. Thridly, many customers comment on the posts but I can't see none of those new comments. Even though I chose the Most recent newest or all comments the new ones won't appear. Please fix these issues Regards",3,64,267.0.0.43.122,2020-06-26 15:06:55,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFcLhAJUjPMpx1qCS2mddpcp1w4jXI8deKB6osoviuRpy_iBEWRa2fNWiJOYhRe0nSLJCtUk0o3V-QnJw,Mariah Fyock-Williams,https://play-lh.googleusercontent.com/a-/AOh14GhWEBR_73PVp8y-oiSNsWN21inHGxi1iv_hKtX96W8,"This app is helpful to use, but the messaging feature does not update right away (and is the feature I use the most) I'll get a push notification saying I got a message from a customer, but then I'll go into the app and it hasn't updated compared to when I check it on my desktop.",3,0,189.4.0.54.101,2018-12-02 08:09:15,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFkEmdxLMHKAF6dtlLZZxH7VDaMGSuR0wncJNqFrNEIW5WpcRGlyPS6BXITF71XvxtGXzGbA6pUU2vc6A,Joshua Mikkelsen,https://play-lh.googleusercontent.com/a/AATXAJwZ3g9zS5IjpqLMGWXOU6t2xAxpxrpHv7vNPd4=mo,"The application is not terrible, but there are a few items that need to be addressed. One thing is the notifications, for one they don't always come through, and the other is that even after you've read all the messages the app still shows that you have unread messages. This is very frustrating since being a business page you want to respond to messages quickly, you are constantly checking the app to make sure you don't have new messages. Guess I'm out of room, please fix above issues.",3,25,241.0.0.27.235,2020-01-03 20:27:19,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFWcQ3cKe589tc_G5IJvA_wcaDn_MAhkzwmiyulYDlUVHWEbW1NCavwNuJJGTqN1PglPIYNj04U1g-1Ug,Lizz DarkestSunShine,https://play-lh.googleusercontent.com/a-/AOh14GioniGPrCugY7Pv7FK20WiLKtosMW-aPdQYVHa99w,Notifications not working... I can't respond if I don't get them and that's my way of knowing if people want to see more or less of something... Also it's hard to tag someone who would like to be... I have followers and can't tag them... THIS NEEDS TO BE FIXED!!! This is people's way of living and making money...8/31/20>>> still can't get notifications and still can't tag or even thank anyone on my list for the purchase they have made...,3,0,,2020-08-31 18:47:52,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFilG8_zl358XKSZZ6DsFGFoEukrSqp5mt8ETNRugBTrdyGizRFjcmWXrlhIUh02X1r0MarzghMZexqDg,Colleen Boucher,https://play-lh.googleusercontent.com/a-/AOh14GgUsjRV7M_smWLTaLD_nPSDhcWzkLvKCT3igPcKkg,"I downloaded this app to be able to schedule posts on Facebook. The only problems I have noticed are the inability to chose pictures from a folder on my phone.. *fixed* and when scheduling, the time I choose for my posts are always an hour off. I've learned to plan for it now, but it would be nice to have that work smoothly.",3,40,243.0.0.19.350,2020-01-26 09:24:59,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGbup_2ZbXYiMvJK4N2cX1oEam0R5fHZ3SwaZnfCCs8-gkQrBPOxpvRY3sJYyRy3zQy2YdsNSs5zwuttQ,Heather,https://play-lh.googleusercontent.com/a/AATXAJwLbxNB4eGihMpcvvrU_YrcBQjmKqla9DDTNX7D=mo,"Notifications are turned on, but I never receive them. Often have to open the app to check for comments, messages, etc. Many times there is a new message, but the app doesn't reflect it unless I refresh several times. Same for comments. And, once the comments are viewed, the app notification stays there unless I again refresh several times. Lately, it just won't go away after being viewed, which leads to unnecessary checking & rechecking of the same conversations. 👎",3,81,262.0.0.53.107,2020-05-23 17:19:17,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGx7VUjgFxXORRIxUa9tiVeb36H0MMoztY_E1CZ2KZQrPuYTc9vXzt15tjb8397SdthLp5ku3HGe_1I3w,Nick Cusano,https://play-lh.googleusercontent.com/a-/AOh14GgqczJlQxS_yEyHmIb52cqW7XRxpD4geYMbdnzB9g0,"This app is decent, definitely better for marketing than Instagram is, but I do have quite a few issues. Maybe someone out there knows more about it than me. I try to engage my followers as often as possible, and I attempt to tag them in posts, but a lot of people who follow my page won't pull up when i want to tag them, i have to tag then in the comments, or share it to my personal page and tag from there. That's probably the biggest issue I face too often.",3,58,199.0.0.37.104,2019-02-14 08:10:18,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEVeUhRpIkQd5W7XURs3Otfr9hZ5oTpD1wB-TBKnvMdN4OH8jhshi1ryec7cwjyzaJ61G53p8OwjVjeMA,Shams Evan,https://play-lh.googleusercontent.com/a-/AOh14GhP6dKwcE-JmLDavDQ_I8pywjrznTh4e-yilyM5,"Very big problem, please focus!It is an app for managing business! But can not add photos from folders in here! If i click photos, it opens whole Gallery of thousands photos! But i kept individual photos of my products in individual folders! Another point, story section is full of bugs! Doesnt open stories, it keeps loading! No higlight optipn in my page! While i am adding stories, customers responses, when i go to check the story it expires! A hilight section must needed! 😓",3,0,,2020-09-13 21:30:43,,,most_relevant,com.facebook.pages.app
gp:AOqpTOG9bvhhhzMAGK4JO98EXVCcbSHE7zBnO7612bw1GigOy7fC7VZshl7sR3YhW1oEeoWpVl-muCHfRYMCyg,Tonya D,https://play-lh.googleusercontent.com/a-/AOh14GhdAVvaB_QmMNoBH8rWdpx7Wvuk4bYt1NbIk59Dxg,"Everything worked perfect up until a few months ago: notifications aren't coming through no matter what I try,I'm getting ""cant connect"" errors sometimes when opening messages,& running a bit slow. Not sure if I'm getting all of my messages actually - one of my clients had to go around & contact me another way & I haven't seen any of the messages she claimed to have sent,plus she mentioned her fb app isnt working so well either. Agian,this hasn't just come up,been having issues for some time now",3,4,202.0.0.38.110,2019-03-19 23:59:57,,,most_relevant,com.facebook.pages.app
gp:AOqpTOE2E388_KI_KmZYwTwDwJFdsePdnkMixlAGaYVZSRGnlyEsNU2Ow9gabrmAO5tjiaAzx9jt-vc1DvMfPg,William Silverthorn,https://play-lh.googleusercontent.com/a-/AOh14GjCrKfQfTiakyz8_173MJsNW-c1qq3YaTNnBda3iQ,important app but much missing. - Can't load photos from ANY album on my phone! only from Gallery - tagging needs fixing - why can't I do simple album management on my pages with any of Facebook apps? Still need to go to a computer just to move photos from one album to another. - the ability to upload additional photos to an existing album with a specific text exists in the pages app (thank you) but not on the computer! very frustrating.,3,37,220.0.0.36.117,2019-07-16 16:43:21,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGNy-7Cvk3SpGUPPrRbJgJbE1krjXTIoNNoluOlm0ZgapZAO4K3dom6YzqA6xorFmtDAIpQ-OYGW83P-g,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Constantly freezing, Facebook app says one thing, page manager is like a week behind, than ad manager isn't much better. I don't always get notifications. Already emailed support haven't heard back. Unfortunately it's a needed app for my business but it's frustrating to use. I believe it has great potential, but MANY bugs to still be worked out.",3,13,185.0.0.38.99,2018-10-18 13:01:25,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGlScM_xAFQEtXECJkCmfwdCWLwIJvyKGLk_pqL7q5Fae5lNqm2imlvxc0BBuUaCydBW1n9rHoWIHWz1w,Ryan Bevell,https://play-lh.googleusercontent.com/a-/AOh14Ghznzs6y6NkTGC03WeztokJ1JNi4AzqaT9wIwrPw-A,"It's okay. I like all the business tools being in 1 location to declutter the regular app. However, the app is just as bad as the website version as it still hides functions like nesting dolls. Some days it feels like a manual, that I'll never read until I need it, should be released with these changes and ""improvements.""",3,88,301.0.0.56.118,2021-03-25 09:51:03,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEhRB8AYKMMXFDb10ss2p46i23stceIoz11qDF_i-7syvtJj-MmGhqhVyWkOUJZIPmQ470RGDTNtmXu7g,Brianna Nelson,https://play-lh.googleusercontent.com/a-/AOh14Gh5tYjWZl6C3Q1UMHgSSj7ybakAuil6NSbkVe5W6Q,"Convenient for those who don't always have a PC available, but messages sent to the inbox NEVER seem to appear on the mobile app. Refreshing does nothing. I'll get a notification of the message, go to check it, and it won't appear. Super frustrating as it inhibits my ability to respond and then lowers my response time.",3,2,199.0.0.37.104,2019-02-21 07:46:41,,,most_relevant,com.facebook.pages.app
gp:AOqpTOG72yHGTfYlvnC7BRxfHaOp1QloG_1wxGFHCxrRBpySJW7TjbHi590T1Z1qHlvsymqeiT-lnGMsImLC5A,Crystal Anderson,https://play-lh.googleusercontent.com/a-/AOh14GghHHRLggnKWlAwXYgQMmRPELdU7IsNFdyvTuAA6vc,"2nd UPDATE: Ok, so apparently, I spoke too soon. FB has restored the ""like"" feature, but now, as others have mentioned, I don't appear to be getting all of my comments. The inconsistency of this app is concerning. UPATE: So, Facebook has finally replaced the ""Like"" feature to this app. THANK YOU SO MUCH!!!😁 Uuuh...Facebook, this update is not the business. I can no longer like my followers' comments. That's a big NO NO. Please rectify the problem.",3,54,217.0.0.46.118,2019-06-22 18:09:32,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFV3na4U9y_rjQrHtKjGBlFjZ8hMY9VFB6arIdKqFUNRDjV9ecxhesp43s-lVo6XX0Xk0siQohVz3FdSQ,Lisa Taranto,https://play-lh.googleusercontent.com/a/AATXAJwCPVwLk4SYgqDFRMOJ-EO2mEsekikNwmXuVA0S=mo,"I used to love this app, but lately it's been really lagging with messages and not showing messages at all. To add insult to injury, the app is giving me a bad rating on timely responses when I can even get to them. It's costing me top rating, please fix it. I use it daily so I'd miss it if it were gone altogether.",3,0,,2019-11-17 17:37:43,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEzGlhUAuZXMg98lFe-FHE81ESZIspFC_YE6KjOgiSAhl4ZsKGGK4nlVpsD9_nR5d83gUF9WrqxDm7aLQ,J M,https://play-lh.googleusercontent.com/a/AATXAJxa6jBKJWZ7jWpDhj_MAv6ZPnNWsU0nptlVECeN=mo,"I was having trouble getting notifications on my mobile device when customers would message my business on Facebook. I have the Facebook app installed, and I used to receive notifications letting me know when customers would PM my business or comment on a post. This app has solved that issue. However, there is no option to like comments. For my business, interacting with customers is very important. This is a major annoyance as the app was advertised as a one stop shop for Facebook.",3,4,215.0.0.28.113,2019-06-12 04:01:23,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHUgWG7k-hcCI_WC3L14GMaaZ2WCBH_F_jYCvGSuqdA6kvxgZtcM9nJEcqSCIW9eR7anw1GX7K3J-BsXA,Terri Wilson,https://play-lh.googleusercontent.com/a-/AOh14GgSWeZ7C-MCwdW7t0-ovIb4sNPI0pTsvlqbtfDmpQ,"This app was good for the most part. Sometimes it did not sync with my Google Calendar like it should have but I think they fixed that. Unfortunately I got a new phone and this app does not work with it. So if you can upgrade your system to work on LG 640 it would be great. ""Application does not have permission for this action (10)""",3,120,272.0.0.34.119,2020-08-01 00:56:17,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGnfQHUe8j4pirdid4zrKA1sn08ASUS7ent0874hV2mpPmEYjd2nU8xKWJGC2pWSegeZcsTg5w-xG_vOg,Joshua Divirgilio,https://play-lh.googleusercontent.com/a-/AOh14GgvkPdcNyE1iFy0SAd60XzuqHpzBySoCdO0i2OLSA,Lags big time when sending notifications. a lot of times I have to manually open the app and make sure that I didn't miss any recent messages. Many times it will all of a sudden send me all of my notifications at once and my phone goes off like 20 times in a row.,3,0,188.0.0.40.98,2018-11-14 23:07:55,,,most_relevant,com.facebook.pages.app
gp:AOqpTOE5GgViLwMtjiPmA2LN9DscBn7xLeM59QudlF9348t2lAOLmlLr9I7AXz1pnXNeQgUMfXCJA1tpB62B9Q,Heather Sanders,https://play-lh.googleusercontent.com/a/AATXAJxgx3SZhPrcNvVuKPW2Ni1IJAa48BQw1qzkA5Xv=mo,"I love this app when it's working. I have different business pages, and when I switch from one to the other it freezes up, and I am not able to access any of the pages. I have had to uninstall the app multiple times, and can't seem to get back on the app. Not receiving the text message with the code. Please help if you can. thanks",3,3,202.0.0.38.110,2019-03-21 17:42:16,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFNV5XRzAsuvuRJOzjkAwyhKFg9E4P5EYUnkshDxxX4WqPikMxOTYMO_ykxHuamdDkcmK_mmcEpo5_agQ,Jen Whitfill Pruitt,https://play-lh.googleusercontent.com/a-/AOh14GjvlmkizaQeO9Xel1gZ0dvZzVruf5Fm6-DwyYFVPbM,Getting worse. I've used this app for years and the changes over the last year are a pain. Not only does it freeze for almost an entire day after doing one thing..... I mean respond to message freeze. Make a post.... freeze. I cant tag anyone without it showing me a list of people from the entire fb. I have to go to my personal page find the post in the feed and tag...ya know if the client is a friend on my personal page. it doesnt show my post to my followers like it used to. They want $$$,3,50,237.1.0.48.121,2019-11-11 19:23:07,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFixHCoQ1TazrgWtfFSC_iZThQtdyy8uUcJGxJyQxrpbuO-9-B0WoeZjrd9X91B4o0PefFSsk9bsYTqlw,Arnold Taube,https://play-lh.googleusercontent.com/a/AATXAJzwzBLV6sGPOLEtlUDF4_yy2fmbYqILUY_I5gK_=mo,"Do not trust this application to create a GoLive post! Page Manager was rock solid for doing this. Business Suite failed for me on its first use! The fail locked-up the phone, a Galaxy S9+, so tight I thought I was going to be unable to turn the phone off or reset it. All I captured was a video with a dark green overlay and a continuous Battlestar Galactica Cylon scanning circle of lighter green. I could not finish the video, frmove the green filter, change zoom level or make any change. My reco",3,17,283.0.0.54.121,2020-10-21 19:03:22,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGW0A5itRJqjhIalhmDmwCPFUIVqE4J6ORA443rP8ivFCCUK1iBarIKawR8SIYrnadTs_Ql31awZ9yhXA,Dan Steventon,https://play-lh.googleusercontent.com/a-/AOh14Gjk2TXiMF5z6ZBKfXuXUY8yDKVvYj2kaOl_PTAOyQ,"In general, this app is well-designed and organized. My complaint is that it isn't responsive to activity on my Facebook page. For instance, it doesn't log shares of posts well... even though there is a tab for it. I get notified that my new post is being shared and total new shares are listed but the shares I can view are from posts a month ago... doesn't help me engage new audiences well.",3,49,227.0.0.43.117,2019-09-03 17:07:16,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGVjMFXGlOd5voX9DYQNwBi6hYr0bSiPBxklo5vbtrPpkgCIZC45j8MYOthhtN59R7knr-ZnOVsqHqroQ,Suzi Quillen,https://play-lh.googleusercontent.com/a-/AOh14GheQMc8NnHu113Iwrj9N6SNq3HqzTlbst5zbBHzpQ,"It tells me that I have messages that aren't actually there, And sends me notifications of things that haven't even happened. It's not always user-friendly, and can be redundant if I respond to something in Facebook or Instagram it's not always recognized in this app for a day. I do appreciate being able to create and schedule posts from it to go to both Facebook and Instagram, making them the same or altering them slightly for each platform.",3,92,294.0.0.31.119,2021-02-03 00:10:43,,,most_relevant,com.facebook.pages.app
gp:AOqpTOG_XFooglwjbdWqZYgsPwz4Y2S-xy8IuWOD6bvJMaIFvM3prwoRe8I0COK7TbAfDLq9z5sJnvNPz4duow,David Dodge,https://play-lh.googleusercontent.com/a-/AOh14Ggwb9_oxwWfBdOjzk1QYp90AdrKuDBwR0eJPz-0FGs,"Notifications rarely, if ever, take you to what they are notifying you about when they are tapped on. They'll just open the app, typically. Most of the notifications end up appearing in the regular Facebook app, site, and numerous places within the Pages app/site, so it takes a while to clear each one and mark them read.",3,3,197.0.0.29.103,2019-02-02 19:51:47,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFHD-qq5MtvglvBf1qfyr2_5n40IwEerE1EUFkKe-I59E45hpk5JnKzP8AAtWNGoYXkIfZA7X57EekN8g,Tonya Baker,https://play-lh.googleusercontent.com/a/AATXAJwKUR65zSHN1vuzgUxKttdvD5GnAagG860ryIKi=mo,I have always enjoyed the app. It is a very user friendly and convenient app. However it is very hard to share things from other pages that I have liked and enjoyed that access from the app rather than having to jump back and forth from Facebook to the page manager...So hoping you are going to put back the news feed section...,3,6,199.0.0.37.104,2019-02-17 13:17:12,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFRQKSxoNLalH-YTiKmVYYbuLEv3yaK8mWcS7AyAIzZa3kdNNtA2q9BxQZFg_HLkCL2LEQ1ZM5NsbipAw,Audra Caffrey,https://play-lh.googleusercontent.com/a-/AOh14GjRrTLiisSpv3CWgFUdexeNEKq8xYRP_R1-WWSHFPo,"I'm gonna try this app 1 more time. I uninstalled it because it would not get my messages and notifications right away like it used to causing my response time notice to say, ""responds within a few hours"" when it used to say, ""responds immediately"". I would literally not get messages until after I had left my delivery area causing loss in business. I hope Facebook fixes this issue because it's a big one",3,51,299.0.0.43.117,2021-03-06 19:54:58,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEThaEhXZEHEql4iQabfC0cMql5QetbHC3Dce1KiV37bkgvue0KCPVKOujq2Gf8B8OxKVTFGGWY3f-iOQ,Ashlynn Shippy,https://play-lh.googleusercontent.com/a-/AOh14GhQ6f6cOAZ23t4sgTLsOIcjzOyRzzQuB2GUDOAHe2I,App is great except for the delayed messages. Even when you refresh the app or close it out and open it back up again. The messages are not synced. Otherwise we use this everyday for our business. Once bugs are fixed I would be more than willing to give 5 stars.,3,8,189.3.0.51.101,2018-11-17 21:10:36,,,most_relevant,com.facebook.pages.app
gp:AOqpTOF7cObXvYYa2Au7zUSJ7jDro_dqJsRwY0hxzs6nB_iSbF0DyPmmbdVnUZPjINy3btXd8ouAn3pfZ-R9aw,Michelle Wiegand,https://play-lh.googleusercontent.com/a-/AOh14Ghcxeg2dSaR0w1yTXj3w6NYMk4LJlH66NF8MgCalw,"It's nice to focus on work without my personal media interference. The app design is nice and it's pretty easy to use. However, I literally have to uninstall/reinstall when I get a message. It indicates that I have a message but it's not visible until I reinstall the app.",3,9,220.0.0.36.117,2019-07-17 14:20:05,,,most_relevant,com.facebook.pages.app
gp:AOqpTOE9l8W1W91iKULeDgkFG_f8qR-iHTtpU-mY4UwlhmiXuILNwJa6Ca38z3GBxers1PdmnsW6kpOJD8F20Q,Yl'luria,https://play-lh.googleusercontent.com/a-/AOh14Ggxfj7IQpOtI5N-2i_iOylDWgmAM9BAmZGglknrbQ,"I think it's stupid we even need this app, but if Facebook absolutely must separate itself for page management, then I suppose this app will do. but personally, I still think it's freaking ridiculous that Facebook has made us download yet another app our phones don't need just to do something we should be able to do on the main page or in the main app like we used to.",3,17,260.0.0.40.126,2020-05-13 04:16:30,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFGlde5Iso6QbVNKGTbbcGjsZE24yYLH4zQnLWU4LQ8Ei3UwF6VFK2pQ4t_aU25alePrPkl_7p_HVG9IA,Rhy,https://play-lh.googleusercontent.com/a-/AOh14GjVmNRK73SqbB225YXbUpxscqOr03fk7zZ0dIsVRQ,"Overall it is a convenient app. However it does have glitches that happen frequently. One, posts that are scheduled have a tendency not to post and disappear completely or post randomly at another time. My biggest complaint is not being able to see all of the comments. Even when ""all comments "" are selected you can only see a portion of them. This makes it very difficult to moderate comments.",3,18,225.0.0.28.115,2019-08-19 17:50:28,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGE8485kpwkCkQbLPFcCOtfMN6YMblfcxywA_ybFH97wdqM98gThMKj-vTQWbDM14TPsElphl1c-o3Hag,Cathy Milne-Ware,https://play-lh.googleusercontent.com/a-/AOh14GgRNljZqteUpSBNf7vVBYzCOrimx4Bo05BHb9dkog,"I like the way pages manager lets me know when someone is commenting or liking something on my pages. However, I think there might a gliche in the system since all but one of my pages is listed and all the messages for the missing page shows up on one of the others the app recognizes.  Otherwise, this review would be a 5 star rating.",3,13,208.0.0.43.98,2019-04-23 23:48:27,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHYBF1i7tDq7oKIQxZ9CwaIZJBvWlRNLdy62xkkpQlN7eYq162zP-b5pfuXgzanQW2FMSv9LcJocGF46Q,Black Whiskey,https://play-lh.googleusercontent.com/a-/AOh14Ggt4WX3_AS8VbbzVVl-9DrmjRODvxasoRWoY0KBUw,"ok, so some of the options just take you to the main facebook app. make it more versatile, maybe even add features you cant access on the main facebook. hell even add a pages messenger in the app where it even has the bubble. add some crazy stuff and give me a real reason to have the appEDIT:1/23/2020 still no real reason to have it....",3,0,241.0.0.27.235,2020-01-23 21:57:20,,,most_relevant,com.facebook.pages.app
gp:AOqpTOH7j_A-nTkuK9dmkVI7RyMUnD2aze8pWriTgaXunt7uXRBu6SraJe0aRYN4kmi8_jTv3q_fOaGpJhpXEA,Joe Herman,https://play-lh.googleusercontent.com/a/AATXAJwKrLpiNSCHdIh9Hf9Qq7s36h-zSpZeXEYw3YO5=mo,"Everything in checking on, getting notifications, and keeping up with my pages is awesome. 5 star waiting for if and when I can create events as if I'm on a desktop (picture load/crop/adjust position) and other features (figure it out bud ) If can do everything from mobile just as from desktop you'd get 5 * Question is, did I really need to say that?",3,15,250.0.0.36.115,2020-03-04 09:39:23,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHix7SqWaZM-8Em-kyewMjMiuOoLfjvX7V3rCMQn97y_uTYG3gqI_WgaR5AADO7wPF2xlseIC1MsCR0uQ,Robert Onnes,https://play-lh.googleusercontent.com/a-/AOh14GhI4UQBGxmh4unGWY0b07QiJKdlozFGBxTZMYSe5w,might be helpful if Facebook took you here when you try to access your page. instead Facebook just looses the plot an tries to search for something,3,0,313.0.0.32.121,2021-06-21 03:44:22,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHzqXKz8Pfal7efhidRIhM4al0pZUn0kubtdQAPa9CGSkbdckyCJ8IF9D9RG6rS8DZkBEvIJOMC98WX1A,Sherri Smith,https://play-lh.googleusercontent.com/a/AATXAJzAERS_1OBNKH1f-fa4QkXDJ09ujJio-_YAgsM4=mo,"I love that I can manage a business but I HATE that I can not post ally business information in a timely manner. Posting products, and replying to my clients messages via messenger, has landed me in fb jail. When replying to clients that are in my contacts list, and friends list, that should never put a business in fb jail. Seriously disrupts business. Furthermore, I as a page manager, should be able to see who likes and comments on my posts regardless of how many people like my page.",3,0,269.0.0.47.119,2020-07-10 08:11:00,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHaHLaqbJT-2zf3XYhBZIZ7FJBNUmvuVohnXBRQG_oe7wWAIN3DSL8PX6fwh7kXG3VpsNMUaI_BgbzRIw,Mark B,https://play-lh.googleusercontent.com/a-/AOh14GhSuENF0ox0iFtsfMRUYxGS9Nm8yWj1erPtUNqN,- Won't $how notifications by app icon or notifiy when - App will show notifications by the business name but after you click on it then nothing. There is a lot of advertising going on which is making it very difficult to keep wanting to continue to navigate through all the ads and actual customer feedback. I don't get a lot of feedback or engamgement so it is easy... Also making it obvious how many ads facebook is $ending. I'll $pend more money if you $pend less...,3,38,260.0.0.40.126,2020-05-10 10:45:37,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEdBHtBsAtjfuGnQDUQRoFdZC-vWU2u-DvB-Y2qKfOOHo9D9arHDXq5yaIPyL68fTUimh1jRKUHtEE02w,Jon Daley,https://play-lh.googleusercontent.com/a-/AOh14GgxqiAWkGpMSejdy53p09YJVAEzePQUdeZ90U8m,"i wish this didn't exist, and just let me use regular messenger. and, it isn't the apps fault, but perhaps this message will get to someone appropriately: the system of requiring responses to every message is strange as then i have to respond to every little message, even those that don't need a response, which leads to odd interactions.",3,108,205.0.0.42.82,2019-03-28 18:24:48,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGpfE2DsjlC-FGVo5dL2whTRG6v_JySwYRqDR-rGSQC441WiVkjB4jpx2F9jnS3eHWE2ncxJS9ox1e--w,Emily Smith-Bratyuk,https://play-lh.googleusercontent.com/a/AATXAJx0hVYKZZfXSxqmXin6IUGWvRZojyWChf1aeD0o=mo,"I like being able to manage my page from the app, but I feel there are many things I cannot do from it after the recent updates - I lost the ability to like a comment, I can only reply. I also can't respond as myself, only as the page. overall a good app, but it needs to expand its capabilities, not decrease them!",3,18,216.0.0.47.118,2019-06-17 00:23:27,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEZQr1dFcPyGwUQhCDKlqgWaFJ-aREK3Da8yKXdVU54f7c_fIk0ovzglBZcSEIrQVG6MSdPrmJ7TDeVew,Apollo Z.,https://play-lh.googleusercontent.com/a-/AOh14Gi0iv0SjCsET0jocXuw0TsR6475ZNb3i0X-X7MJ,"What happened? I am not getting any push notifications since this update. Please fix immediately Update: Push notifications have returned timely and fixed. 4 stars from 3. Update 11-7, the notifcation issue has returned where I'm not getting push notifications. This effects time response and potential customers. Fix",3,0,187.0.0.37.96,2018-11-08 00:27:55,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGyN-SNDj60Ndc3lvViRnckBzYj52mXlORVBRai1Z9ObG1l_QlDcqa8_4xFkLskp1VlijTljklWh9YduA,Rowen Priester,https://play-lh.googleusercontent.com/a-/AOh14Gh8VuFOt3nB43mZwC4qF1NEMbxqZ9dXhWCuGgY6eJc,"This app was great, even now it's still good. But, it kicks me out everyday citing ""session has expired."" Then I have to try and log in again, but it just keeps saying ""session has expired."" Ultimately i have to uninstall the app then reinstall before it'll finally let me log in. Fix this bug and it'll be great1",3,3,283.0.0.54.121,2020-10-22 18:45:24,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGAhu8gxwwz78ZmOiD0gfY4LceP6gjGALmP3N1X8oQUZjYTlfcVhyD7RqIoaE4MkwW2-s5QHcK1lchd2w,Trey Wilkins,https://play-lh.googleusercontent.com/a/AATXAJyWCcT-pHUz5kFAM0jpX3_Tlq-w5Vew0PiE2bbA=mo,"My only issue is that when I receive a message from a customer, the text itself says ""Customer Jones sent a message to Business Name... Hi Trey, message regarding busin..."" So to say, I have the message open in the app and all that extra stuff shows and reduces how much of the message is actually visible for quite some time before it properly refreshes and displays all of the night text. Otherwise, the app is top notch! It has been quite useful.",3,6,287.2.0.46.121,2020-12-07 08:35:54,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFXIPbaYlHlIiddCrQc1dsPJ6YrSozO-4-P729bOqjKEDN68H41MyVbiTWJKGQilQVU44CaKw7ZUNcEIQ,Nicole Martin,https://play-lh.googleusercontent.com/a/AATXAJy3FJp-P8dqNzDV2ScGn1W-sQjT08rhYssNl9nf=mo,"6/13/20- Have fixed, but still glitches. 5/22/20 Right now not working. My pages are blank. Can't post, upload, or C anything. This app now more of a headache then any other app. FB needs to do better about this app. 5/30/20 & STILL THIS APP IS NOT FIXED! MY SMALL BIZ DEPENDS ON THIS FORM OF COMMUNICATION WITH CUSTOMERS. I HAVE UNINSTALLED & REINSTALLED SO MANY TIMES THAT I THINK MY PHONE NOW DOES IT ON IT'S OWN. THIS IS PATHETIC MARK & CREW WHO RUN FB! I HAVE SENT SCREEN SHOTS, NOTHING!",3,11,265.1.0.42.119,2020-06-13 16:04:37,,,most_relevant,com.facebook.pages.app
